		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	ET 	Samp	Tx 	Recept	Int.
23/02/19	8:55 p	81.4	81.5	81.4	82	75.4	10.0	N	0.83	16.0	N	79.9	88.0	86.5	---	29.709	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.057	81.7	81	75.3	88.5	0.000	94	1	82.5	5
23/02/19	9:00 p	81.5	81.5	81.4	82	75.5	11.0	N	0.92	16.0	N	79.8	88.3	86.6	---	29.708	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.057	81.6	81	75.2	88.2	0.002	95	1	83.3	5
23/02/19	9:05 p	81.5	81.5	81.4	81	75.1	11.0	N	0.92	15.0	N	79.8	88.0	86.3	---	29.711	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.057	81.7	81	75.3	88.5	0.000	94	1	82.5	5
23/02/19	9:10 p	81.3	81.4	81.3	82	75.3	9.0	N	0.75	14.0	N	80.3	87.8	86.8	---	29.716	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.057	81.6	81	75.2	88.2	0.000	95	1	83.3	5
23/02/19	9:15 p	81.3	81.4	81.3	81	74.9	9.0	N	0.75	15.0	NNE	80.3	87.5	86.5	---	29.716	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.057	81.5	81	75.1	88.0	0.000	93	1	81.6	5
23/02/19	9:20 p	81.4	81.4	81.3	81	75.0	11.0	N	0.92	17.0	N	79.6	87.7	85.9	---	29.712	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.057	81.6	81	75.2	88.2	0.000	97	1	85.1	5
23/02/19	9:25 p	81.4	81.4	81.4	81	75.0	10.0	N	0.83	14.0	N	79.9	87.7	86.2	---	29.710	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.057	81.6	81	75.2	88.2	0.000	101	1	88.6	5
23/02/19	9:30 p	81.4	81.4	81.3	81	75.0	10.0	N	0.83	16.0	NNW	79.9	87.7	86.2	---	29.711	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.057	81.6	81	75.2	88.2	0.000	99	1	86.8	5
23/02/19	9:35 p	81.3	81.4	81.3	81	74.9	9.0	N	0.75	16.0	N	80.3	87.5	86.5	---	29.719	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.057	81.6	81	75.2	88.2	0.000	98	1	86.0	5
23/02/19	9:40 p	81.5	81.5	81.3	81	75.1	11.0	N	0.92	18.0	NNW	79.8	88.0	86.3	---	29.722	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.057	81.5	81	75.1	88.0	0.000	94	1	82.5	5
23/02/19	9:45 p	81.5	81.6	81.5	82	75.5	11.0	N	0.92	15.0	N	79.8	88.3	86.6	---	29.722	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.057	81.6	81	75.2	88.2	0.000	92	1	80.7	5
23/02/19	9:50 p	81.6	81.6	81.5	81	75.2	11.0	N	0.92	15.0	NNW	79.9	88.2	86.5	---	29.717	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	81.6	81	75.2	88.2	0.000	92	1	80.7	5
23/02/19	9:55 p	81.5	81.6	81.5	82	75.5	9.0	N	0.75	13.0	NNE	80.6	88.3	87.4	---	29.721	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.057	81.7	81	75.3	88.5	0.000	93	1	81.6	5
23/02/19	10:00 p	81.5	81.5	81.4	82	75.5	8.0	N	0.67	13.0	N	81.2	88.3	88.0	---	29.723	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.057	81.8	81	75.4	88.7	0.002	94	1	82.5	5
23/02/19	10:05 p	81.5	81.5	81.4	82	75.5	8.0	N	0.67	13.0	NNE	81.2	88.3	88.0	---	29.726	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.057	81.8	81	75.4	88.7	0.000	92	1	80.7	5
23/02/19	10:10 p	81.6	81.6	81.5	81	75.2	9.0	N	0.75	14.0	N	80.7	88.2	87.3	---	29.726	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	81.8	81	75.4	88.7	0.000	92	1	80.7	5
23/02/19	10:15 p	81.5	81.6	81.5	81	75.1	10.0	N	0.83	16.0	N	80.1	88.0	86.6	---	29.726	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.057	81.8	80	75.0	88.4	0.000	88	1	77.2	5
23/02/19	10:20 p	81.5	81.6	81.5	81	75.1	11.0	N	0.92	16.0	NNE	79.8	88.0	86.3	---	29.726	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.057	81.9	80	75.1	88.7	0.000	85	1	74.6	5
23/02/19	10:25 p	81.4	81.5	81.4	81	75.0	8.0	N	0.67	13.0	NNW	81.0	87.7	87.3	---	29.729	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.057	81.8	80	75.0	88.4	0.000	88	1	77.2	5
23/02/19	10:30 p	81.3	81.4	81.3	82	75.3	8.0	N	0.67	12.0	N	80.9	87.8	87.4	---	29.726	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.057	81.8	80	75.0	88.4	0.000	96	1	84.2	5
23/02/19	10:35 p	81.2	81.4	81.2	82	75.2	6.0	N	0.50	11.0	N	81.2	87.5	87.5	---	29.725	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.056	81.8	81	75.4	88.7	0.000	94	1	82.5	5
23/02/19	10:40 p	81.1	81.2	81.0	82	75.1	6.0	N	0.50	14.0	N	81.1	87.3	87.3	---	29.726	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.056	81.8	81	75.4	88.7	0.000	95	1	83.3	5
23/02/19	10:45 p	81.1	81.1	81.0	82	75.1	8.0	N	0.67	14.0	N	80.7	87.3	86.9	---	29.729	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.056	81.8	81	75.4	88.7	0.000	94	1	82.5	5
23/02/19	10:50 p	81.0	81.2	81.0	82	75.0	6.0	N	0.50	10.0	NNW	81.0	87.0	87.0	---	29.728	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.056	81.8	81	75.4	88.7	0.000	93	1	81.6	5
23/02/19	10:55 p	81.1	81.1	81.0	83	75.4	9.0	N	0.75	14.0	NNW	80.1	87.5	86.5	---	29.728	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.056	81.8	81	75.4	88.7	0.000	98	1	86.0	5
23/02/19	11:00 p	81.2	81.2	81.1	83	75.5	11.0	N	0.92	16.0	NNW	79.4	87.8	86.0	---	29.727	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.056	81.8	81	75.4	88.7	0.002	94	1	82.5	5
23/02/19	11:05 p	81.2	81.2	81.2	83	75.5	7.0	N	0.58	14.0	N	81.2	87.8	87.8	---	29.730	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.056	81.7	81	75.3	88.5	0.000	95	1	83.3	5
23/02/19	11:10 p	81.1	81.2	81.1	83	75.4	7.0	N	0.58	12.0	N	81.1	87.5	87.5	---	29.730	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.056	81.7	81	75.3	88.5	0.000	91	1	79.8	5
23/02/19	11:15 p	81.1	81.1	81.0	83	75.4	8.0	N	0.67	14.0	NNE	80.7	87.5	87.1	---	29.724	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.056	81.7	81	75.3	88.5	0.000	86	1	75.4	5
23/02/19	11:20 p	81.0	81.1	81.0	83	75.3	6.0	N	0.50	10.0	N	81.0	87.3	87.3	---	29.730	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.056	81.7	81	75.3	88.5	0.000	93	1	81.6	5
23/02/19	11:25 p	81.0	81.1	80.9	83	75.3	6.0	N	0.50	9.0	N	81.0	87.3	87.3	---	29.730	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.056	81.6	81	75.2	88.2	0.000	95	1	83.3	5
23/02/19	11:30 p	81.1	81.1	80.9	83	75.4	10.0	N	0.83	14.0	NNW	79.6	87.5	86.0	---	29.730	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.056	81.6	81	75.2	88.2	0.000	83	1	72.8	5
23/02/19	11:35 p	81.1	81.1	81.1	82	75.1	7.0	N	0.58	14.0	NNW	81.1	87.3	87.3	---	29.729	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.056	81.6	81	75.2	88.2	0.000	93	1	81.6	5
23/02/19	11:40 p	81.0	81.1	81.0	83	75.3	7.0	N	0.58	15.0	NNE	81.0	87.3	87.3	---	29.727	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.056	81.6	81	75.2	88.2	0.000	90	1	78.9	5
23/02/19	11:45 p	81.1	81.1	81.0	84	75.8	8.0	N	0.67	15.0	N	80.7	87.8	87.4	---	29.722	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.056	81.6	81	75.2	88.2	0.000	86	1	75.4	5
23/02/19	11:50 p	81.1	81.1	81.0	83	75.4	6.0	N	0.50	11.0	N	81.1	87.5	87.5	---	29.722	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.056	81.5	82	75.5	88.3	0.000	88	1	77.2	5
23/02/19	11:55 p	81.1	81.1	81.0	83	75.4	8.0	N	0.67	12.0	NNW	80.7	87.5	87.1	---	29.720	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.056	81.6	82	75.6	88.5	0.000	91	1	79.8	5
24/02/19	12:00 a	81.2	81.2	81.1	85	76.3	7.0	N	0.58	11.0	N	81.2	88.3	88.3	---	29.716	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.056	81.5	82	75.5	88.3	0.002	92	1	80.7	5
24/02/19	12:05 a	81.4	81.4	81.1	83	75.7	11.0	N	0.92	17.0	NNW	79.6	88.3	86.5	---	29.713	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.057	81.6	82	75.6	88.5	0.000	88	1	77.2	5
24/02/19	12:10 a	81.6	81.6	81.3	83	75.9	12.0	NNW	1.00	16.0	N	79.6	88.8	86.8	---	29.711	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	81.6	82	75.6	88.5	0.000	87	1	76.3	5
24/02/19	12:15 a	81.8	81.8	81.6	84	76.5	16.0	NNW	1.33	20.0	NNW	79.0	89.6	86.8	---	29.707	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	81.6	83	75.9	88.8	0.000	87	1	76.3	5
24/02/19	12:20 a	82.0	82.0	81.8	85	77.0	15.0	NNW	1.25	18.0	NNW	79.4	90.4	87.8	---	29.705	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.059	81.6	83	75.9	88.8	0.000	94	1	82.5	5
24/02/19	12:25 a	81.9	82.0	81.9	82	75.9	15.0	NNW	1.25	18.0	NNW	79.3	89.3	86.7	---	29.702	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.059	81.6	83	75.9	88.8	0.000	89	1	78.1	5
24/02/19	12:30 a	82.0	82.0	81.9	83	76.3	15.0	NNW	1.25	17.0	NNW	79.4	89.8	87.2	---	29.703	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.059	81.7	83	76.0	89.0	0.000	87	1	76.3	5
24/02/19	12:35 a	82.0	82.0	81.9	84	76.7	15.0	NNW	1.25	18.0	NNW	79.4	90.1	87.5	---	29.701	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.059	81.7	84	76.4	89.3	0.000	86	1	75.4	5
24/02/19	12:40 a	81.9	82.0	81.9	84	76.6	15.0	NNW	1.25	17.0	NNW	79.3	89.8	87.2	---	29.702	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.059	81.8	83	76.1	89.3	0.000	95	1	83.3	5
24/02/19	12:45 a	81.9	81.9	81.9	82	75.9	16.0	NNW	1.33	18.0	NNW	79.1	89.3	86.5	---	29.701	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.059	81.8	83	76.1	89.3	0.000	93	1	81.6	5
24/02/19	12:50 a	82.0	82.0	81.9	84	76.7	16.0	NNW	1.33	20.0	NNW	79.2	90.1	87.3	---	29.702	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.059	81.8	83	76.1	89.3	0.000	85	1	74.6	5
24/02/19	12:55 a	82.0	82.0	81.9	83	76.3	17.0	NNW	1.42	20.0	NNW	79.0	89.8	86.8	---	29.697	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.059	81.8	83	76.1	89.3	0.000	89	1	78.1	5
24/02/19	1:00 a	82.0	82.0	81.9	84	76.7	16.0	NNW	1.33	19.0	NNW	79.2	90.1	87.3	---	29.701	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.059	81.8	83	76.1	89.3	0.003	92	1	80.7	5
24/02/19	1:05 a	82.0	82.0	81.9	84	76.7	16.0	NNW	1.33	19.0	NNW	79.2	90.1	87.3	---	29.703	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.059	81.8	83	76.1	89.3	0.000	86	1	75.4	5
24/02/19	1:10 a	81.9	82.0	81.9	84	76.6	15.0	NNW	1.25	17.0	NNW	79.3	89.8	87.2	---	29.701	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.059	81.8	83	76.1	89.3	0.000	92	1	80.7	5
24/02/19	1:15 a	81.9	82.0	81.9	84	76.6	15.0	NNW	1.25	18.0	NNW	79.3	89.8	87.2	---	29.701	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.059	81.9	84	76.6	89.8	0.000	88	1	77.2	5
24/02/19	1:20 a	81.9	82.0	81.9	83	76.2	16.0	NNW	1.33	18.0	NNW	79.1	89.5	86.7	---	29.695	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.059	81.9	84	76.6	89.8	0.000	83	1	72.8	5
24/02/19	1:25 a	82.0	82.1	82.0	83	76.3	16.0	NNW	1.33	19.0	NNW	79.2	89.8	87.0	---	29.698	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.059	81.9	84	76.6	89.8	0.000	82	1	71.9	5
24/02/19	1:30 a	81.9	82.0	81.9	84	76.6	17.0	NNW	1.42	19.0	NNW	78.9	89.8	86.8	---	29.695	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.059	82.0	84	76.7	90.1	0.000	85	1	74.6	5
24/02/19	1:35 a	81.9	82.0	81.9	84	76.6	16.0	NNW	1.33	18.0	NNW	79.1	89.8	87.0	---	29.693	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.059	82.0	84	76.7	90.1	0.000	95	1	83.3	5
24/02/19	1:40 a	81.8	82.0	81.8	84	76.5	17.0	NNW	1.42	21.0	NNW	78.8	89.6	86.6	---	29.690	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	82.0	84	76.7	90.1	0.000	90	1	78.9	5
24/02/19	1:45 a	81.8	81.9	81.8	84	76.5	16.0	NNW	1.33	19.0	NNW	79.0	89.6	86.8	---	29.688	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	82.0	84	76.7	90.1	0.000	85	1	74.6	5
24/02/19	1:50 a	81.8	81.8	81.8	84	76.5	16.0	NNW	1.33	18.0	NNW	79.0	89.6	86.8	---	29.685	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	82.0	84	76.7	90.1	0.000	90	1	78.9	5
24/02/19	1:55 a	81.8	81.9	81.8	83	76.1	16.0	NNW	1.33	19.0	NNW	79.0	89.3	86.5	---	29.680	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	82.0	84	76.7	90.1	0.000	82	1	71.9	5
24/02/19	2:00 a	81.9	81.9	81.8	84	76.6	17.0	NNW	1.42	19.0	NNW	78.9	89.8	86.8	---	29.680	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.059	82.0	84	76.7	90.1	0.003	91	1	79.8	5
24/02/19	2:05 a	81.9	82.0	81.8	83	76.2	18.0	NNW	1.50	20.0	NNW	78.7	89.5	86.3	---	29.676	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.059	82.0	84	76.7	90.1	0.000	85	1	74.6	5
24/02/19	2:10 a	81.9	81.9	81.9	83	76.2	17.0	NNW	1.42	19.0	NNW	78.9	89.5	86.5	---	29.676	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.059	82.0	83	76.3	89.8	0.000	92	1	80.7	5
24/02/19	2:15 a	81.9	82.0	81.9	82	75.9	17.0	NNW	1.42	20.0	NNW	78.9	89.3	86.3	---	29.673	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.059	82.0	83	76.3	89.8	0.000	94	1	82.5	5
24/02/19	2:20 a	81.8	81.9	81.8	82	75.8	17.0	NNW	1.42	19.0	NW	78.8	89.0	86.0	---	29.674	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	82.0	83	76.3	89.8	0.000	92	1	80.7	5
24/02/19	2:25 a	81.9	81.9	81.9	82	75.9	16.0	NNW	1.33	19.0	NNW	79.1	89.3	86.5	---	29.673	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.059	82.0	83	76.3	89.8	0.000	91	1	79.8	5
24/02/19	2:30 a	81.9	81.9	81.8	82	75.9	16.0	NNW	1.33	19.0	NNW	79.1	89.3	86.5	---	29.673	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.059	82.0	83	76.3	89.8	0.000	85	1	74.6	5
24/02/19	2:35 a	81.8	81.9	81.8	83	76.1	16.0	NNW	1.33	20.0	NNW	79.0	89.3	86.5	---	29.668	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	82.0	83	76.3	89.8	0.000	87	1	76.3	5
24/02/19	2:40 a	81.8	81.9	81.8	83	76.1	16.0	NNW	1.33	20.0	NNW	79.0	89.3	86.5	---	29.663	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	82.0	83	76.3	89.8	0.000	87	1	76.3	5
24/02/19	2:45 a	81.9	81.9	81.8	82	75.9	16.0	NNW	1.33	18.0	NW	79.1	89.3	86.5	---	29.662	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.059	82.0	83	76.3	89.8	0.000	80	1	70.2	5
24/02/19	2:50 a	81.8	81.9	81.8	82	75.8	16.0	NNW	1.33	19.0	NNW	79.0	89.0	86.2	---	29.659	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	82.0	83	76.3	89.8	0.000	80	1	70.2	5
24/02/19	2:55 a	81.9	81.9	81.8	82	75.9	17.0	NNW	1.42	20.0	NW	78.9	89.3	86.3	---	29.657	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.059	82.0	83	76.3	89.8	0.000	84	1	73.7	5
24/02/19	3:00 a	81.8	81.9	81.8	83	76.1	17.0	NNW	1.42	20.0	NNW	78.8	89.3	86.3	---	29.658	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	82.0	83	76.3	89.8	0.003	84	1	73.7	5
24/02/19	3:05 a	81.8	81.9	81.8	82	75.8	16.0	NNW	1.33	19.0	NNW	79.0	89.0	86.2	---	29.662	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	82.0	83	76.3	89.8	0.000	91	1	79.8	5
24/02/19	3:10 a	81.8	81.8	81.8	83	76.1	16.0	NNW	1.33	19.0	NNW	79.0	89.3	86.5	---	29.661	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	82.0	83	76.3	89.8	0.000	88	1	77.2	5
24/02/19	3:15 a	81.7	81.8	81.7	83	76.0	17.0	NNW	1.42	20.0	NNW	78.6	89.0	85.9	---	29.658	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	82.0	83	76.3	89.8	0.000	102	1	89.5	5
24/02/19	3:20 a	81.7	81.8	81.7	85	76.7	15.0	NNW	1.25	18.0	NNW	79.0	89.6	86.9	---	29.661	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	82.0	83	76.3	89.8	0.000	85	1	74.6	5
24/02/19	3:25 a	81.6	81.7	81.6	83	75.9	12.0	N	1.00	16.0	N	79.6	88.8	86.8	---	29.659	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	81.9	83	76.2	89.5	0.000	95	1	83.3	5
24/02/19	3:30 a	81.5	81.6	81.4	83	75.8	11.0	N	0.92	15.0	NNW	79.8	88.5	86.8	---	29.660	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.057	81.9	83	76.2	89.5	0.000	94	1	82.5	5
24/02/19	3:35 a	81.5	81.5	81.4	85	76.6	13.0	NNW	1.08	19.0	NNW	79.2	89.1	86.8	---	29.658	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.057	81.9	82	75.9	89.3	0.000	96	1	84.2	5
24/02/19	3:40 a	81.6	81.6	81.5	85	76.6	16.0	NNW	1.33	19.0	NNW	78.7	89.4	86.5	---	29.657	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	81.8	83	76.1	89.3	0.000	88	1	77.2	5
24/02/19	3:45 a	81.6	81.7	81.6	84	76.3	15.0	NNW	1.25	18.0	NNW	78.9	89.1	86.4	---	29.654	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	81.8	83	76.1	89.3	0.000	92	1	80.7	5
24/02/19	3:50 a	81.6	81.6	81.5	84	76.3	14.0	N	1.17	18.0	NNW	79.1	89.1	86.6	---	29.657	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	81.8	83	76.1	89.3	0.000	94	1	82.5	5
24/02/19	3:55 a	81.5	81.6	81.5	85	76.6	14.0	N	1.17	18.0	N	79.0	89.1	86.6	---	29.653	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.057	81.8	83	76.1	89.3	0.000	92	1	80.7	5
24/02/19	4:00 a	81.5	81.6	81.5	85	76.6	15.0	NNW	1.25	18.0	N	78.8	89.1	86.4	---	29.656	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.057	81.8	83	76.1	89.3	0.002	94	1	82.5	5
24/02/19	4:05 a	81.6	81.6	81.5	84	76.3	16.0	NNW	1.33	18.0	NNW	78.7	89.1	86.2	---	29.656	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	81.7	84	76.4	89.3	0.000	89	1	78.1	5
24/02/19	4:10 a	81.6	81.6	81.5	84	76.3	13.0	N	1.08	17.0	N	79.3	89.1	86.8	---	29.657	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	81.7	84	76.4	89.3	0.000	91	1	79.8	5
24/02/19	4:15 a	81.6	81.6	81.5	85	76.6	13.0	NNW	1.08	17.0	NNW	79.3	89.4	87.1	---	29.657	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	81.7	84	76.4	89.3	0.000	95	1	83.3	5
24/02/19	4:20 a	81.6	81.6	81.6	85	76.6	14.0	NNW	1.17	16.0	NNW	79.1	89.4	86.9	---	29.657	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	81.7	84	76.4	89.3	0.000	89	1	78.1	5
24/02/19	4:25 a	81.7	81.7	81.6	85	76.7	15.0	NNW	1.25	18.0	NNW	79.0	89.6	86.9	---	29.657	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	81.7	84	76.4	89.3	0.000	90	1	78.9	5
24/02/19	4:30 a	81.6	81.7	81.6	83	75.9	14.0	N	1.17	18.0	N	79.1	88.8	86.3	---	29.659	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	81.7	84	76.4	89.3	0.000	89	1	78.1	5
24/02/19	4:35 a	81.5	81.6	81.5	83	75.8	12.0	N	1.00	17.0	N	79.5	88.5	86.5	---	29.657	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.057	81.7	83	76.0	89.0	0.000	92	1	80.7	5
24/02/19	4:40 a	81.5	81.6	81.5	83	75.8	12.0	N	1.00	17.0	NNW	79.5	88.5	86.5	---	29.657	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.057	81.7	83	76.0	89.0	0.000	95	1	83.3	5
24/02/19	4:45 a	81.6	81.6	81.5	84	76.3	15.0	NNW	1.25	18.0	NNW	78.9	89.1	86.4	---	29.660	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	81.6	83	75.9	88.8	0.000	95	1	83.3	5
24/02/19	4:50 a	81.6	81.6	81.6	85	76.6	14.0	NNW	1.17	17.0	NNW	79.1	89.4	86.9	---	29.666	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	81.6	83	75.9	88.8	0.000	87	1	76.3	5
24/02/19	4:55 a	81.6	81.6	81.6	83	75.9	15.0	NNW	1.25	19.0	NNW	78.9	88.8	86.1	---	29.665	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	81.6	84	76.3	89.1	0.000	93	1	81.6	5
24/02/19	5:00 a	81.6	81.6	81.6	85	76.6	15.0	NNW	1.25	18.0	NNW	78.9	89.4	86.7	---	29.664	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	81.6	84	76.3	89.1	0.002	85	1	74.6	5
24/02/19	5:05 a	81.6	81.6	81.5	85	76.6	15.0	NNW	1.25	18.0	NNW	78.9	89.4	86.7	---	29.663	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	81.6	84	76.3	89.1	0.000	90	1	78.9	5
24/02/19	5:10 a	81.6	81.6	81.6	84	76.3	14.0	NNW	1.17	17.0	NNW	79.1	89.1	86.6	---	29.664	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	81.6	84	76.3	89.1	0.000	93	1	81.6	5
24/02/19	5:15 a	81.6	81.6	81.5	84	76.3	15.0	NNW	1.25	17.0	NNW	78.9	89.1	86.4	---	29.666	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	81.7	84	76.4	89.3	0.000	84	1	73.7	5
24/02/19	5:20 a	81.6	81.6	81.6	84	76.3	15.0	NNW	1.25	17.0	NNW	78.9	89.1	86.4	---	29.669	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	81.7	84	76.4	89.3	0.000	88	1	77.2	5
24/02/19	5:25 a	81.6	81.7	81.6	84	76.3	13.0	NNW	1.08	16.0	NNW	79.3	89.1	86.8	---	29.668	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	81.7	84	76.4	89.3	0.000	86	1	75.4	5
24/02/19	5:30 a	81.6	81.7	81.6	85	76.6	14.0	NNW	1.17	16.0	NNW	79.1	89.4	86.9	---	29.669	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	81.7	84	76.4	89.3	0.000	92	1	80.7	5
24/02/19	5:35 a	81.6	81.6	81.6	85	76.6	13.0	NNW	1.08	16.0	NNW	79.3	89.4	87.1	---	29.667	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.058	81.8	85	76.8	89.9	0.000	91	1	79.8	5
